user_id,followers,friends,longevity,len_description,len_name,num_hashtags,num_urls,num_mentions,favorite_tweets,total_tweets,total_replies,freq_tweets,freq_replies,label,net_tweets,freq_nettweets,verified
52041239,59,656,1.5833333333333333,1,18,0.0,1.0,0.0,0,2,0.0,0.003629764065335753,0.0,Fake,2.0,0.003629764065335753,0.20431739684000003
52043740,68,681,1.5833333333333333,1,18,0.0,1.0,0.0,0,2,0.0,0.003629764065335753,0.0,Fake,2.0,0.003629764065335753,0.21367502837000005
52259836,239,647,1.5833333333333333,11,10,0.2112676056338028,0.7887323943661971,0.07042253521126761,0,71,3.0,0.1290909090909091,0.005454545454545455,Fake,68.0,0.12363636363636366,0.17538712554000002
52558319,55,160,1.5833333333333333,1,12,0.07407407407407407,0.1851851851851852,0.2962962962962963,1,27,8.0,0.04909090909090909,0.014545454545454544,Fake,19.0,0.034545454545454546,0.2826122462133336
52620061,38,316,1.5,1,14,0.0,1.0,0.0,0,1,0.0,0.0018214936247723133,0.0,Fake,1.0,0.0018214936247723133,0.32585518783
52857699,119,1475,1.5,1,16,0.0,1.0,0.0,0,2,0.0,0.0036429872495446266,0.0,Fake,2.0,0.0036429872495446266,0.3092226222900003
52948027,73,1435,1.5,1,16,0.0,1.0,0.0,0,2,0.0,0.0036496350364963507,0.0,Fake,2.0,0.0036496350364963507,0.3092226222900003
52975492,889,1870,1.5,16,15,0.01,0.935,0.0,0,200,0.0,0.36496350364963503,0.0,Fake,200.0,0.36496350364963503,0.1480830756099999
52996113,5488,5321,1.5,14,18,0.001875,0.9740625,0.0128125,21,3200,8.0,5.8394160583941614,0.0145985401459854,Fake,3192.0,5.824817518248175,0.14548591891499996
53029957,51,341,1.5,1,12,0.0,1.0,0.0,0,1,0.0,0.0018248175182481753,0.0,Fake,1.0,0.0018248175182481753,0.36668355272999986
53057021,165,739,1.5,1,13,0.12,0.18666666666666668,0.52,11,75,39.0,0.13686131386861314,0.07116788321167883,Fake,36.0,0.06569343065693431,0.2450395538399999
53261043,56,309,1.5,1,13,0.0,1.0,0.0,0,1,0.0,0.0018281535648994515,0.0,Fake,1.0,0.0018281535648994515,0.32585518783
53652229,45,320,1.5,1,14,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53714790,50,291,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53780486,39,285,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53780726,45,283,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53781542,26,292,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53783352,37,313,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53784356,39,300,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018315018315018317,0.0,Fake,1.0,0.0018315018315018317,0.32585518783
53792078,677,1975,1.5,26,15,0.12637362637362634,0.8571428571428571,0.054945054945054944,2,182,6.0,0.3333333333333333,0.01098901098901099,Fake,176.0,0.3223443223443224,0.12940953532000007
53808441,904,2001,1.5,1,15,0.6621621621621622,0.6351351351351351,0.3108108108108108,4,74,7.0,0.13577981651376148,0.012844036697247707,Fake,67.0,0.12293577981651375,0.20349939851500007
53819337,34,288,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53819925,46,317,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53825635,40,283,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53826674,47,318,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53826820,59,332,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53873807,50,309,1.5,1,16,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.32585518783
53948371,72,745,1.5,1,18,0.0,1.0,0.0,0,1,0.0,0.0018348623853211012,0.0,Fake,1.0,0.0018348623853211012,0.35393022811999997
